date,adj_close,vol
2016-03-22 00:00:00-04:00,40.97,6721600
2016-03-23 00:00:00-04:00,40.17,9583400
2016-03-24 00:00:00-04:00,38.81,12515100
2016-03-28 00:00:00-04:00,39.2,6402800
2016-03-29 00:00:00-04:00,39.62,6794000
2016-03-30 00:00:00-04:00,39.65,6076800
2016-03-31 00:00:00-04:00,39.3,8138000
2016-04-01 00:00:00-04:00,37.87,11244100
2016-04-04 00:00:00-04:00,37.73,7831200
2016-04-05 00:00:00-04:00,37.3,7648400
2016-04-06 00:00:00-04:00,37.28,5650000
2016-04-07 00:00:00-04:00,36.76,8206700
2016-04-08 00:00:00-04:00,36.89,6087400
2016-04-11 00:00:00-04:00,37.11,7932300
2016-04-12 00:00:00-04:00,37.55,6426000
2016-04-13 00:00:00-04:00,38.27,12493500
2016-04-14 00:00:00-04:00,39.45,10133400
2016-04-15 00:00:00-04:00,39.2,6982200
2016-04-18 00:00:00-04:00,39.21,5245700
2016-04-19 00:00:00-04:00,39.61,6650200
2016-04-20 00:00:00-04:00,39.54,5018200
2016-04-21 00:00:00-04:00,38.34,10782600
2016-04-22 00:00:00-04:00,36.61,20939500
2016-04-25 00:00:00-04:00,35.46,12670100
2016-04-26 00:00:00-04:00,35.38,14692700
2016-04-27 00:00:00-04:00,35.18,12305000
2016-04-28 00:00:00-04:00,34.47,9836800
2016-04-29 00:00:00-04:00,33.24,17807200
2016-05-02 00:00:00-04:00,33.09,8829800
2016-05-03 00:00:00-04:00,33.23,10674200
2016-05-04 00:00:00-04:00,31.92,13412400
2016-05-05 00:00:00-04:00,31.53,11606100
2016-05-06 00:00:00-04:00,31.74,12749100
2016-05-09 00:00:00-04:00,31.66,9312500
2016-05-10 00:00:00-04:00,32.45,8124400
2016-05-11 00:00:00-04:00,31.58,8148600
2016-05-12 00:00:00-04:00,30.11,14228200
2016-05-13 00:00:00-04:00,30.28,10132500
2016-05-16 00:00:00-04:00,30.87,12397800
2016-05-17 00:00:00-04:00,31.37,13303400
2016-05-18 00:00:00-04:00,31.34,9136300
2016-05-19 00:00:00-04:00,30.9,8875400
2016-05-20 00:00:00-04:00,30.76,7278000
2016-05-23 00:00:00-04:00,30.49,6498400
2016-05-24 00:00:00-04:00,30.9,6962700
2016-05-25 00:00:00-04:00,30.92,7401800
2016-05-26 00:00:00-04:00,30.28,7222800
2016-05-27 00:00:00-04:00,30.42,8573700
2016-05-31 00:00:00-04:00,30.67,9618700
2016-06-01 00:00:00-04:00,30.7,6415500
2016-06-02 00:00:00-04:00,30.44,6813300
2016-06-03 00:00:00-04:00,29.61,12424100
2016-06-06 00:00:00-04:00,30.04,8335400
2016-06-07 00:00:00-04:00,31.1,12424200
2016-06-08 00:00:00-04:00,31.24,8173100
2016-06-09 00:00:00-04:00,32.1,8188300
2016-06-10 00:00:00-04:00,31.85,8252300
2016-06-13 00:00:00-04:00,30.56,9225600
2016-06-14 00:00:00-04:00,29.18,13802900
2016-06-15 00:00:00-04:00,29.3,8152300
2016-06-16 00:00:00-04:00,28.0,18236700
2016-06-17 00:00:00-04:00,28.2,15301900
2016-06-20 00:00:00-04:00,28.55,8359300
2016-06-21 00:00:00-04:00,28.85,8922900
2016-06-22 00:00:00-04:00,28.72,6675900
2016-06-23 00:00:00-04:00,29.15,9139900
2016-06-24 00:00:00-04:00,26.0,36049900
2016-06-27 00:00:00-04:00,24.29,23170100
2016-06-28 00:00:00-04:00,25.73,20026100
2016-06-29 00:00:00-04:00,26.62,15008800
2016-06-30 00:00:00-04:00,27.21,11148300
2016-07-01 00:00:00-04:00,28.19,13250000
2016-07-05 00:00:00-04:00,27.8,9467000
2016-07-06 00:00:00-04:00,27.25,18757500
2016-07-07 00:00:00-04:00,28.25,11779800
2016-07-08 00:00:00-04:00,28.87,13659300
2016-07-11 00:00:00-04:00,29.95,12374400
2016-07-12 00:00:00-04:00,33.31,25515700
2016-07-13 00:00:00-04:00,33.11,15215100
2016-07-14 00:00:00-04:00,34.48,16884400
2016-07-15 00:00:00-04:00,34.49,9817100
2016-07-18 00:00:00-04:00,34.63,8606800
2016-07-19 00:00:00-04:00,34.61,7956300
2016-07-20 00:00:00-04:00,34.52,13098400
2016-07-21 00:00:00-04:00,33.6,16429900
2016-07-22 00:00:00-04:00,34.94,14704700
2016-07-25 00:00:00-04:00,34.4,9526700
2016-07-26 00:00:00-04:00,35.13,8871200
2016-07-27 00:00:00-04:00,34.79,6671200
2016-07-28 00:00:00-04:00,34.92,6518800
2016-07-29 00:00:00-04:00,34.12,9138600
2016-08-01 00:00:00-04:00,34.21,7059000
2016-08-02 00:00:00-04:00,32.2,12100400
2016-08-03 00:00:00-04:00,32.27,8254200
2016-08-04 00:00:00-04:00,32.37,6384700
2016-08-05 00:00:00-04:00,33.2,16437200
2016-08-08 00:00:00-04:00,33.11,7142400
2016-08-09 00:00:00-04:00,33.34,7307200
2016-08-10 00:00:00-04:00,32.95,5878400
2016-08-11 00:00:00-04:00,33.7,7665900
2016-08-12 00:00:00-04:00,33.66,6063900
2016-08-15 00:00:00-04:00,34.58,7137200
2016-08-16 00:00:00-04:00,35.42,9385000
2016-08-17 00:00:00-04:00,35.28,8002000
2016-08-18 00:00:00-04:00,35.35,5292900
2016-08-19 00:00:00-04:00,35.17,6675300
2016-08-22 00:00:00-04:00,34.7,5189400
2016-08-23 00:00:00-04:00,35.09,5401700
2016-08-24 00:00:00-04:00,35.33,5945800
2016-08-25 00:00:00-04:00,35.39,5446000
2016-08-26 00:00:00-04:00,34.92,6257700
2016-08-29 00:00:00-04:00,34.86,4760700
2016-08-30 00:00:00-04:00,35.71,14509300
2016-08-31 00:00:00-04:00,34.99,13111700
2016-09-01 00:00:00-04:00,34.93,6940600
2016-09-02 00:00:00-04:00,35.21,5429100
2016-09-06 00:00:00-04:00,35.63,5501700
2016-09-07 00:00:00-04:00,37.35,13775000
2016-09-08 00:00:00-04:00,37.93,7101500
2016-09-09 00:00:00-04:00,37.1,8623600
2016-09-12 00:00:00-04:00,36.96,11959800
2016-09-13 00:00:00-04:00,36.02,9330300
2016-09-14 00:00:00-04:00,35.08,8051800
2016-09-15 00:00:00-04:00,35.1,7793900
2016-09-16 00:00:00-04:00,34.21,10724800
2016-09-19 00:00:00-04:00,34.16,5422300
2016-09-20 00:00:00-04:00,33.88,6666500
2016-09-21 00:00:00-04:00,33.42,10408200
2016-09-22 00:00:00-04:00,33.98,7438700
2016-09-23 00:00:00-04:00,34.27,4603200
2016-09-26 00:00:00-04:00,33.67,7353500
2016-09-27 00:00:00-04:00,34.7,5068900
2016-09-28 00:00:00-04:00,34.55,6291600
2016-09-29 00:00:00-04:00,34.53,6182700
2016-09-30 00:00:00-04:00,35.29,7429300
2016-10-03 00:00:00-04:00,36.34,8878900
2016-10-04 00:00:00-04:00,36.27,9065600
2016-10-05 00:00:00-04:00,36.5,4713100
2016-10-06 00:00:00-04:00,36.79,5160200
2016-10-07 00:00:00-04:00,36.37,5133200
2016-10-10 00:00:00-04:00,37.49,6939900
2016-10-11 00:00:00-04:00,36.82,10034700
2016-10-12 00:00:00-04:00,36.03,7410000
2016-10-13 00:00:00-04:00,37.82,14773300
2016-10-14 00:00:00-04:00,37.25,8871200
2016-10-17 00:00:00-04:00,37.19,5602000
2016-10-18 00:00:00-04:00,37.93,10538200
2016-10-19 00:00:00-04:00,39.16,12764200
2016-10-20 00:00:00-04:00,39.12,14695900
2016-10-21 00:00:00-04:00,38.46,9981500
2016-10-24 00:00:00-04:00,38.39,6466300
2016-10-25 00:00:00-04:00,38.26,6019900
2016-10-26 00:00:00-04:00,37.9,10112300
2016-10-27 00:00:00-04:00,38.47,6542100
2016-10-28 00:00:00-04:00,38.61,6710700
2016-10-31 00:00:00-04:00,39.13,5961100
2016-11-01 00:00:00-04:00,38.36,9028700
2016-11-02 00:00:00-04:00,38.28,5274500
2016-11-03 00:00:00-04:00,38.05,6006500
2016-11-04 00:00:00-04:00,38.4,6717500
2016-11-07 00:00:00-05:00,40.09,8334200
2016-11-08 00:00:00-05:00,40.3,5725800
2016-11-09 00:00:00-05:00,40.98,8392100
2016-11-10 00:00:00-05:00,40.88,8665900
2016-11-11 00:00:00-05:00,41.48,6623500
2016-11-14 00:00:00-05:00,41.94,7773600
2016-11-15 00:00:00-05:00,43.25,13166600
2016-11-16 00:00:00-05:00,42.95,6167000
2016-11-17 00:00:00-05:00,44.29,8558700
2016-11-18 00:00:00-05:00,44.7,7795100
2016-11-21 00:00:00-05:00,44.53,6651400
2016-11-22 00:00:00-05:00,44.53,5780600
2016-11-23 00:00:00-05:00,44.78,5160200
2016-11-25 00:00:00-05:00,45.24,2426600
2016-11-28 00:00:00-05:00,44.93,7369600
2016-11-29 00:00:00-05:00,45.31,4885400
2016-11-30 00:00:00-05:00,44.88,7904200
2016-12-01 00:00:00-05:00,44.21,7435200
2016-12-02 00:00:00-05:00,44.55,6505100
2016-12-05 00:00:00-05:00,44.18,5256400
2016-12-06 00:00:00-05:00,44.87,5334500
2016-12-07 00:00:00-05:00,47.01,10210300
2016-12-08 00:00:00-05:00,46.43,6240000
2016-12-09 00:00:00-05:00,47.97,9850800
2016-12-12 00:00:00-05:00,45.99,8643500
2016-12-13 00:00:00-05:00,46.23,6147700
2016-12-14 00:00:00-05:00,46.31,5293900
2016-12-15 00:00:00-05:00,46.67,7530800
2016-12-16 00:00:00-05:00,46.03,9299700
2016-12-19 00:00:00-05:00,46.94,4729900
2016-12-20 00:00:00-05:00,47.56,4814600
2016-12-21 00:00:00-05:00,47.8,3827900
2016-12-22 00:00:00-05:00,47.05,3618700
2016-12-23 00:00:00-05:00,46.85,2914800
2016-12-27 00:00:00-05:00,46.97,2797800
2016-12-28 00:00:00-05:00,46.07,4153600
2016-12-29 00:00:00-05:00,45.66,3709300
2016-12-30 00:00:00-05:00,45.12,4495000
2017-01-03 00:00:00-05:00,44.74,6737800
2017-01-04 00:00:00-05:00,45.13,5859600
2017-01-05 00:00:00-05:00,44.35,6825300
2017-01-06 00:00:00-05:00,44.65,7260200
2017-01-09 00:00:00-05:00,45.49,4739100
2017-01-10 00:00:00-05:00,46.85,7483800
2017-01-11 00:00:00-05:00,47.0,6925800
2017-01-12 00:00:00-05:00,46.48,5447300
2017-01-13 00:00:00-05:00,46.05,3541700
2017-01-17 00:00:00-05:00,45.18,5350800
2017-01-18 00:00:00-05:00,46.04,5176500
2017-01-19 00:00:00-05:00,45.67,3729300
2017-01-20 00:00:00-05:00,46.38,5611800
2017-01-23 00:00:00-05:00,45.36,4284200
2017-01-24 00:00:00-05:00,45.94,4926700
2017-01-25 00:00:00-05:00,46.3,5075800
2017-01-26 00:00:00-05:00,47.92,10332800
2017-01-27 00:00:00-05:00,45.37,19411100
2017-01-30 00:00:00-05:00,43.39,16786100
2017-01-31 00:00:00-05:00,42.76,11719800
2017-02-01 00:00:00-05:00,42.57,7955500
2017-02-02 00:00:00-05:00,42.53,7607700
2017-02-03 00:00:00-05:00,42.71,6357900
2017-02-06 00:00:00-05:00,43.77,6496100
2017-02-07 00:00:00-05:00,43.65,6120000
2017-02-08 00:00:00-05:00,43.54,4329900
2017-02-09 00:00:00-05:00,44.84,7089900
2017-02-10 00:00:00-05:00,44.99,4040600
2017-02-13 00:00:00-05:00,45.92,6158600
2017-02-14 00:00:00-05:00,45.1,6271700
2017-02-15 00:00:00-05:00,46.04,8394800
2017-02-16 00:00:00-05:00,45.49,5681800
2017-02-17 00:00:00-05:00,45.43,4581600
2017-02-21 00:00:00-05:00,45.33,4672000
2017-02-22 00:00:00-05:00,44.86,5799600
2017-02-23 00:00:00-05:00,44.65,5247000
2017-02-24 00:00:00-05:00,44.82,4489600
2017-02-27 00:00:00-05:00,44.86,4130500
2017-02-28 00:00:00-05:00,44.9,4935600
2017-03-01 00:00:00-05:00,45.61,8278900
2017-03-02 00:00:00-05:00,44.28,7590700
2017-03-03 00:00:00-05:00,45.34,7256900
2017-03-06 00:00:00-05:00,43.88,11336600
2017-03-07 00:00:00-05:00,43.43,4565300
2017-03-08 00:00:00-05:00,43.48,5520400
2017-03-09 00:00:00-05:00,41.96,9330100
2017-03-10 00:00:00-05:00,42.52,6842300
2017-03-13 00:00:00-04:00,41.03,8882300
2017-03-14 00:00:00-04:00,39.91,10208500
2017-03-15 00:00:00-04:00,40.76,13986200
2017-03-16 00:00:00-04:00,40.8,7058300
2017-03-17 00:00:00-04:00,40.41,10185800
2017-03-20 00:00:00-04:00,40.39,6229800
2017-03-21 00:00:00-04:00,39.15,7938700
2017-03-22 00:00:00-04:00,39.08,9943000
2017-03-23 00:00:00-04:00,40.1,9516600
2017-03-24 00:00:00-04:00,40.41,6596600
2017-03-27 00:00:00-04:00,40.42,6050500
2017-03-28 00:00:00-04:00,41.26,6185800
2017-03-29 00:00:00-04:00,40.64,5331400
2017-03-30 00:00:00-04:00,41.2,3681400
2017-03-31 00:00:00-04:00,40.97,5427700
2017-04-03 00:00:00-04:00,41.11,5764700
2017-04-04 00:00:00-04:00,39.61,7254700
2017-04-05 00:00:00-04:00,40.01,7012700
2017-04-06 00:00:00-04:00,40.41,3627600
2017-04-07 00:00:00-04:00,40.49,4137000
2017-04-10 00:00:00-04:00,40.99,4650500
2017-04-11 00:00:00-04:00,42.55,10269600
2017-04-12 00:00:00-04:00,42.57,9991100
2017-04-13 00:00:00-04:00,41.98,5504900
2017-04-17 00:00:00-04:00,42.84,4563200
2017-04-18 00:00:00-04:00,42.43,5808900
2017-04-19 00:00:00-04:00,43.0,6573400
2017-04-20 00:00:00-04:00,43.79,4956500
2017-04-21 00:00:00-04:00,43.73,5536000
2017-04-24 00:00:00-04:00,44.98,6335300
2017-04-25 00:00:00-04:00,45.14,5960600
2017-04-26 00:00:00-04:00,44.94,6027600
2017-04-27 00:00:00-04:00,42.59,18988600
2017-04-28 00:00:00-04:00,41.28,13358000
2017-05-01 00:00:00-04:00,40.75,8591400
2017-05-02 00:00:00-04:00,42.49,9402500
2017-05-03 00:00:00-04:00,42.54,5144300
2017-05-04 00:00:00-04:00,42.53,4476100
2017-05-05 00:00:00-04:00,43.11,5462800
2017-05-08 00:00:00-04:00,43.52,6190700
2017-05-09 00:00:00-04:00,45.6,11116800
2017-05-10 00:00:00-04:00,45.81,7379800
2017-05-11 00:00:00-04:00,45.07,6086300
2017-05-12 00:00:00-04:00,44.48,3888700
2017-05-15 00:00:00-04:00,45.31,5534500
2017-05-16 00:00:00-04:00,45.56,4627800
2017-05-17 00:00:00-04:00,43.6,6906700
2017-05-18 00:00:00-04:00,43.34,6626700
2017-05-19 00:00:00-04:00,43.89,6736700
2017-05-22 00:00:00-04:00,44.85,4428600
2017-05-23 00:00:00-04:00,45.29,3008500
2017-05-24 00:00:00-04:00,45.39,3885100
2017-05-25 00:00:00-04:00,46.61,5441800
2017-05-26 00:00:00-04:00,47.31,5979300
2017-05-30 00:00:00-04:00,46.55,5512900
2017-05-31 00:00:00-04:00,46.99,4486100
2017-06-01 00:00:00-04:00,47.61,4421400
2017-06-02 00:00:00-04:00,48.06,7708600
2017-06-05 00:00:00-04:00,48.28,5466700
2017-06-06 00:00:00-04:00,48.28,4473500
2017-06-07 00:00:00-04:00,49.36,7078400
2017-06-08 00:00:00-04:00,49.92,6544300
2017-06-09 00:00:00-04:00,48.79,7204300
2017-06-12 00:00:00-04:00,48.02,8597900
2017-06-13 00:00:00-04:00,47.99,5153300
2017-06-14 00:00:00-04:00,47.94,4027800
2017-06-15 00:00:00-04:00,47.66,4579600
2017-06-16 00:00:00-04:00,47.35,6622100
2017-06-19 00:00:00-04:00,48.2,4104300
2017-06-20 00:00:00-04:00,46.62,6035100
2017-06-21 00:00:00-04:00,47.0,3469500
2017-06-22 00:00:00-04:00,47.53,9792100
2017-06-23 00:00:00-04:00,47.2,12682000
2017-06-26 00:00:00-04:00,47.34,3992900
2017-06-27 00:00:00-04:00,47.07,4264400
2017-06-28 00:00:00-04:00,47.8,4259700
2017-06-29 00:00:00-04:00,48.16,6170100
2017-06-30 00:00:00-04:00,48.84,6618700
2017-07-03 00:00:00-04:00,48.91,2906500
2017-07-05 00:00:00-04:00,49.75,5157500
2017-07-06 00:00:00-04:00,50.52,7021400
2017-07-07 00:00:00-04:00,51.47,6597000
2017-07-10 00:00:00-04:00,51.11,4600000
2017-07-11 00:00:00-04:00,50.09,4545700
2017-07-12 00:00:00-04:00,52.22,8348400
2017-07-13 00:00:00-04:00,52.23,5346700
2017-07-14 00:00:00-04:00,52.62,4537900
2017-07-17 00:00:00-04:00,52.28,3727400
2017-07-18 00:00:00-04:00,51.59,4101400
2017-07-19 00:00:00-04:00,51.06,5774700
2017-07-20 00:00:00-04:00,50.8,4836200
2017-07-21 00:00:00-04:00,50.38,4544400
2017-07-24 00:00:00-04:00,49.77,4876400
2017-07-25 00:00:00-04:00,49.12,4484900
2017-07-26 00:00:00-04:00,49.51,4776100
2017-07-27 00:00:00-04:00,48.53,10260300
2017-07-28 00:00:00-04:00,49.0,9153400
2017-07-31 00:00:00-04:00,48.96,6062900
2017-08-01 00:00:00-04:00,49.56,5045300
2017-08-02 00:00:00-04:00,48.97,4679700
2017-08-03 00:00:00-04:00,49.06,3231400
2017-08-04 00:00:00-04:00,49.3,2993500
2017-08-07 00:00:00-04:00,49.09,3016700
2017-08-08 00:00:00-04:00,48.53,4274400
2017-08-09 00:00:00-04:00,47.95,5020800
2017-08-10 00:00:00-04:00,47.22,5441400
2017-08-11 00:00:00-04:00,47.02,5610700
2017-08-14 00:00:00-04:00,47.47,2996500
2017-08-15 00:00:00-04:00,47.19,3149600
2017-08-16 00:00:00-04:00,47.08,4187300
2017-08-17 00:00:00-04:00,44.77,10304200
2017-08-18 00:00:00-04:00,44.3,6242800
2017-08-21 00:00:00-04:00,44.45,4353900
2017-08-22 00:00:00-04:00,44.16,4019700
2017-08-23 00:00:00-04:00,42.76,8159200
2017-08-24 00:00:00-04:00,41.74,7057500
2017-08-25 00:00:00-04:00,44.01,11738400
2017-08-28 00:00:00-04:00,43.72,6969300
2017-08-29 00:00:00-04:00,43.34,5195100
2017-08-30 00:00:00-04:00,43.1,5472600
2017-08-31 00:00:00-04:00,43.51,3799600
2017-09-01 00:00:00-04:00,44.07,4569400
2017-09-05 00:00:00-04:00,42.71,8501600
2017-09-06 00:00:00-04:00,43.09,8796700
2017-09-07 00:00:00-04:00,42.64,5095000
2017-09-08 00:00:00-04:00,42.4,4684600
2017-09-11 00:00:00-04:00,44.6,7921600
2017-09-12 00:00:00-04:00,45.02,6325100
2017-09-13 00:00:00-04:00,45.71,7288200
2017-09-14 00:00:00-04:00,44.92,5360500
2017-09-15 00:00:00-04:00,44.74,14846200
2017-09-18 00:00:00-04:00,44.07,4601200
2017-09-19 00:00:00-04:00,43.16,6884600
2017-09-20 00:00:00-04:00,44.17,4708100
2017-09-21 00:00:00-04:00,45.02,5864400
2017-09-22 00:00:00-04:00,45.77,5342000
2017-09-25 00:00:00-04:00,46.39,6363200
2017-09-26 00:00:00-04:00,46.27,4706000
2017-09-27 00:00:00-04:00,45.56,6183200
2017-09-28 00:00:00-04:00,46.19,8367800
2017-09-29 00:00:00-04:00,46.19,4904300
2017-10-02 00:00:00-04:00,46.42,4911700
2017-10-03 00:00:00-04:00,49.12,10261800
2017-10-04 00:00:00-04:00,49.34,7454500
2017-10-05 00:00:00-04:00,49.17,4212300
2017-10-06 00:00:00-04:00,49.89,4240500
2017-10-09 00:00:00-04:00,49.21,3691500
2017-10-10 00:00:00-04:00,51.57,9387100
2017-10-11 00:00:00-04:00,51.38,5396800
2017-10-12 00:00:00-04:00,51.2,2942800
2017-10-13 00:00:00-04:00,51.25,2960300
2017-10-16 00:00:00-04:00,50.83,3262300
2017-10-17 00:00:00-04:00,50.64,3651200
2017-10-18 00:00:00-04:00,50.6,2542400
2017-10-19 00:00:00-04:00,50.1,7568200
2017-10-20 00:00:00-04:00,50.5,3643400
2017-10-23 00:00:00-04:00,49.58,3456500
2017-10-24 00:00:00-04:00,50.52,3654900
2017-10-25 00:00:00-04:00,49.62,4658300
2017-10-26 00:00:00-04:00,47.28,12079000
2017-10-27 00:00:00-04:00,46.25,8591500
2017-10-30 00:00:00-04:00,45.95,5402500
2017-10-31 00:00:00-04:00,45.53,4596600
2017-11-01 00:00:00-04:00,46.53,4354500
2017-11-02 00:00:00-04:00,46.06,2410700
2017-11-03 00:00:00-04:00,46.15,4037100
2017-11-06 00:00:00-05:00,46.21,4249500
2017-11-07 00:00:00-05:00,45.18,3756400
2017-11-08 00:00:00-05:00,45.1,3198800
2017-11-09 00:00:00-05:00,44.51,3561500
2017-11-10 00:00:00-05:00,44.66,2433000
2017-11-13 00:00:00-05:00,44.58,1772400
2017-11-14 00:00:00-05:00,44.65,1827100
2017-11-15 00:00:00-05:00,45.99,5223100
2017-11-16 00:00:00-05:00,46.47,4461400
2017-11-17 00:00:00-05:00,46.19,2324800
2017-11-20 00:00:00-05:00,46.48,2436000
2017-11-21 00:00:00-05:00,47.42,2796200
2017-11-22 00:00:00-05:00,47.43,2326900
2017-11-24 00:00:00-05:00,47.33,1352400
2017-11-27 00:00:00-05:00,47.19,2630800
2017-11-28 00:00:00-05:00,47.97,3864100
2017-11-29 00:00:00-05:00,48.0,8154200
2017-11-30 00:00:00-05:00,49.21,6016200
2017-12-01 00:00:00-05:00,47.76,6229600
2017-12-04 00:00:00-05:00,48.67,7113800
2017-12-05 00:00:00-05:00,48.22,3594000
2017-12-06 00:00:00-05:00,48.35,2835500
2017-12-07 00:00:00-05:00,49.59,3047000
2017-12-08 00:00:00-05:00,49.73,3817900
2017-12-11 00:00:00-05:00,50.0,2835600
2017-12-12 00:00:00-05:00,49.19,2798200
2017-12-13 00:00:00-05:00,48.82,3035200
2017-12-14 00:00:00-05:00,48.94,4503100
2017-12-15 00:00:00-05:00,49.77,9074200
2017-12-18 00:00:00-05:00,50.19,3235900
2017-12-19 00:00:00-05:00,50.14,3019800
2017-12-20 00:00:00-05:00,50.6,5172800
2017-12-21 00:00:00-05:00,51.45,7125900
2017-12-22 00:00:00-05:00,51.26,2425100
2017-12-26 00:00:00-05:00,51.51,2774000
2017-12-27 00:00:00-05:00,51.07,2831400
2017-12-28 00:00:00-05:00,51.13,1845300
2017-12-29 00:00:00-05:00,50.71,2696300
2018-01-02 00:00:00-05:00,51.65,4084700
2018-01-03 00:00:00-05:00,51.01,5074900
2018-01-04 00:00:00-05:00,51.34,3557100
2018-01-05 00:00:00-05:00,51.32,2967800
2018-01-08 00:00:00-05:00,50.81,3515800
2018-01-09 00:00:00-05:00,50.76,3426000
2018-01-10 00:00:00-05:00,52.42,7655800
2018-01-11 00:00:00-05:00,54.99,11339900
2018-01-12 00:00:00-05:00,56.99,7505800
2018-01-16 00:00:00-05:00,56.51,5283900
2018-01-17 00:00:00-05:00,56.69,3148900
2018-01-18 00:00:00-05:00,56.86,3969100
2018-01-19 00:00:00-05:00,56.59,3151200
2018-01-22 00:00:00-05:00,56.63,3553900
2018-01-23 00:00:00-05:00,56.81,3337000
2018-01-24 00:00:00-05:00,53.4,16348500
2018-01-25 00:00:00-05:00,51.71,10223100
2018-01-26 00:00:00-05:00,51.73,7066100
2018-01-29 00:00:00-05:00,51.35,5953700
2018-01-30 00:00:00-05:00,51.26,4741800
2018-01-31 00:00:00-05:00,52.94,5962900
2018-02-01 00:00:00-05:00,52.52,3623100
2018-02-02 00:00:00-05:00,50.78,5109400
2018-02-05 00:00:00-05:00,48.59,6878300
2018-02-06 00:00:00-05:00,49.98,6782500
2018-02-07 00:00:00-05:00,50.19,4845800
2018-02-08 00:00:00-05:00,47.46,5995100
2018-02-09 00:00:00-05:00,47.23,6837800
2018-02-12 00:00:00-05:00,48.91,5437800
2018-02-13 00:00:00-05:00,49.68,3758000
2018-02-14 00:00:00-05:00,49.87,4983200
2018-02-15 00:00:00-05:00,50.46,3140800
2018-02-16 00:00:00-05:00,50.37,3891300
2018-02-20 00:00:00-05:00,50.51,3379700
2018-02-21 00:00:00-05:00,51.54,5396700
2018-02-22 00:00:00-05:00,51.74,4356700
2018-02-23 00:00:00-05:00,52.14,3394700
2018-02-26 00:00:00-05:00,53.71,4962100
2018-02-27 00:00:00-05:00,52.99,4878400
2018-02-28 00:00:00-05:00,52.98,4343800
2018-03-01 00:00:00-05:00,52.23,5895600
2018-03-02 00:00:00-05:00,51.93,4918200
2018-03-05 00:00:00-05:00,51.94,3974800
2018-03-06 00:00:00-05:00,52.31,4273800
2018-03-07 00:00:00-05:00,52.84,3216900
2018-03-08 00:00:00-05:00,53.5,4189500
2018-03-09 00:00:00-05:00,54.75,3468900
2018-03-12 00:00:00-04:00,55.17,3256400
2018-03-13 00:00:00-04:00,54.91,4361800
2018-03-14 00:00:00-04:00,53.98,4267000
2018-03-15 00:00:00-04:00,53.88,2980500
2018-03-16 00:00:00-04:00,54.1,4574400
2018-03-19 00:00:00-04:00,53.34,3834300
2018-03-20 00:00:00-04:00,54.02,2555600
2018-03-21 00:00:00-04:00,52.82,4811600
2018-03-22 00:00:00-04:00,51.08,4871300
2018-03-23 00:00:00-04:00,49.81,3966000
2018-03-26 00:00:00-04:00,50.64,3210500
2018-03-27 00:00:00-04:00,49.71,2940700
2018-03-28 00:00:00-04:00,49.66,4177500
2018-03-29 00:00:00-04:00,50.74,3074100
2018-04-02 00:00:00-04:00,48.61,4185800
2018-04-03 00:00:00-04:00,50.26,3863300
2018-04-04 00:00:00-04:00,50.82,3955000
2018-04-05 00:00:00-04:00,50.92,3060900
2018-04-06 00:00:00-04:00,49.11,4302600
2018-04-09 00:00:00-04:00,48.65,4330100
2018-04-10 00:00:00-04:00,46.35,12805000
2018-04-11 00:00:00-04:00,44.33,10151100
2018-04-12 00:00:00-04:00,45.48,7040400
2018-04-13 00:00:00-04:00,44.79,5226300
2018-04-16 00:00:00-04:00,45.31,4516300
2018-04-17 00:00:00-04:00,44.68,6961100
2018-04-18 00:00:00-04:00,46.64,9170700
2018-04-19 00:00:00-04:00,45.78,5759300
2018-04-20 00:00:00-04:00,45.68,5344700
2018-04-23 00:00:00-04:00,45.58,4221700
2018-04-24 00:00:00-04:00,44.62,3954300
2018-04-25 00:00:00-04:00,44.19,7847600
2018-04-26 00:00:00-04:00,41.38,20517300
2018-04-27 00:00:00-04:00,42.38,6955200
2018-04-30 00:00:00-04:00,41.92,6472900
2018-05-01 00:00:00-04:00,42.34,5341200
2018-05-02 00:00:00-04:00,41.25,6314400
2018-05-03 00:00:00-04:00,41.12,4700500
2018-05-04 00:00:00-04:00,41.85,5540900
2018-05-07 00:00:00-04:00,41.54,5331000
2018-05-08 00:00:00-04:00,42.09,7766600
2018-05-09 00:00:00-04:00,40.62,8273700
2018-05-10 00:00:00-04:00,41.15,7931600
2018-05-11 00:00:00-04:00,41.7,6066700
2018-05-14 00:00:00-04:00,41.56,4201600
2018-05-15 00:00:00-04:00,42.28,6909600
2018-05-16 00:00:00-04:00,43.13,7493600
2018-05-17 00:00:00-04:00,42.71,5334100
2018-05-18 00:00:00-04:00,42.46,4216100
2018-05-21 00:00:00-04:00,43.34,4930200
2018-05-22 00:00:00-04:00,41.97,6892400
2018-05-23 00:00:00-04:00,41.89,3915900
2018-05-24 00:00:00-04:00,42.64,3855300
2018-05-25 00:00:00-04:00,43.96,6517300
2018-05-29 00:00:00-04:00,42.67,4531800
2018-05-30 00:00:00-04:00,42.38,5457900
2018-05-31 00:00:00-04:00,42.62,8540100
2018-06-01 00:00:00-04:00,43.07,5472300
2018-06-04 00:00:00-04:00,43.91,5685200
2018-06-05 00:00:00-04:00,43.24,4975300
2018-06-06 00:00:00-04:00,43.25,6502500
2018-06-07 00:00:00-04:00,42.91,3729000
2018-06-08 00:00:00-04:00,42.2,6273000
